make,year,engine_cc,mileage_km,doors,fuel_type,transmission,body_type,state,price,senatran_state,senatran_log_total_fleet,senatran_car_share,senatran_moto_share,senatran_heavy_share,senatran_implement_share
chevrolet,2017,2000,89854,4,flex,manual,hatch,pr,79050.14,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
toyota,2022,3000,56998,2,eletrico,manual,sedan,mg,112453.99,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
chevrolet,2019,2000,106961,4,flex,automatico,picape,pr,75942.85,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
honda,2019,2000,102281,4,flex,automatico,hatch,rs,83790.15,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
honda,2019,1000,80798,2,flex,manual,sedan,rs,66089.22,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
ford,2023,1600,58360,4,flex,manual,sedan,ba,96214.68,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
volkswagen,2011,1000,182230,2,gasolina,manual,suv,pr,21980.05,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
volkswagen,2012,1000,162943,4,flex,automatico,hatch,pr,34021.33,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
honda,2018,3000,86798,4,flex,manual,suv,pr,88595.97,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
ford,2016,1400,115462,4,flex,automatico,suv,sp,71048.07,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
ford,2013,1600,150177,4,gasolina,automatico,suv,pe,44691.14,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
bmw,2019,2000,86556,4,flex,automatico,picape,rs,133837.6,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
hyundai,2014,2000,146408,4,diesel,manual,suv,rj,46682.26,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
toyota,2011,3000,180045,4,flex,automatico,hatch,sp,51939.24,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
hyundai,2022,1000,54554,4,flex,automatico,sedan,sp,94410.88,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
volkswagen,2020,1000,89859,4,flex,manual,sedan,sp,74138.25,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
honda,2022,1400,62243,4,flex,manual,sedan,ba,93686.51,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
bmw,2017,1000,85726,4,flex,manual,sedan,pe,97810.28,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
chevrolet,2013,1000,117691,4,flex,manual,sedan,pe,34080.76,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
volkswagen,2018,1400,110014,4,hibrido,manual,sedan,rj,60683.33,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
toyota,2014,1600,123496,4,gasolina,automatico,picape,pr,69191.46,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
ford,2022,1600,44628,4,flex,automatico,hatch,ba,102085.88,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
honda,2018,1400,78448,4,flex,automatico,picape,rs,82528.86,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
volkswagen,2013,1600,128970,4,diesel,manual,sedan,mg,35316.29,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
chevrolet,2019,1000,92121,4,flex,automatico,suv,ba,75283.79,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
toyota,2014,1000,155387,4,flex,manual,suv,mg,36055.95,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
toyota,2018,1600,87352,4,gasolina,automatico,sedan,rs,82461.28,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
bmw,2017,1600,69134,4,gasolina,manual,sedan,rj,91717.63,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
volkswagen,2025,1600,3806,4,flex,manual,sedan,pe,116959.8,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
chevrolet,2012,1000,173877,4,flex,automatico,sedan,mg,27169.74,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
toyota,2010,2000,169816,2,flex,manual,picape,sp,30149.33,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
honda,2012,1600,170750,4,gasolina,automatico,suv,ba,35405.85,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
toyota,2025,1600,11770,4,flex,automatico,hatch,mg,118657.09,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
chevrolet,2013,1600,164689,4,flex,automatico,hatch,rs,44628.51,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
ford,2011,2000,181793,4,flex,automatico,sedan,pe,33969.4,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
ford,2010,1600,177403,4,flex,automatico,hatch,sp,28211.88,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
bmw,2016,1600,137948,4,eletrico,manual,suv,mg,84540.92,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
volkswagen,2025,3000,9622,4,diesel,automatico,hatch,pe,130890.85,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
chevrolet,2017,1600,107590,4,gasolina,automatico,sedan,rs,77651.29,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
bmw,2016,1400,106000,4,flex,manual,hatch,rj,86419.76,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
hyundai,2023,1600,29350,4,flex,manual,sedan,rs,102404.1,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
toyota,2025,1400,0,4,flex,automatico,suv,rj,126064.46,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
hyundai,2014,1000,141405,4,flex,automatico,sedan,pe,43714.53,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
toyota,2021,1600,85675,4,hibrido,automatico,picape,pe,89722.92,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
ford,2010,2000,171421,4,flex,manual,suv,sp,29418.04,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
bmw,2016,2000,95796,4,flex,automatico,sedan,rs,115220.27,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
ford,2022,1400,70067,4,flex,manual,hatch,pr,84443.37,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
honda,2016,1400,116860,4,gasolina,automatico,suv,ba,63520.26,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
hyundai,2018,1000,85963,4,flex,automatico,picape,pr,64443.08,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
hyundai,2012,3000,183598,4,flex,manual,suv,pr,45494.29,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
ford,2018,3000,86915,4,flex,automatico,hatch,pr,97133.77,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
honda,2023,1600,63390,4,diesel,automatico,picape,ba,101918.38,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
toyota,2010,2000,202168,4,flex,automatico,hatch,pr,29389.84,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
bmw,2010,1600,184681,4,eletrico,automatico,suv,rj,57456.72,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
honda,2023,1600,68359,4,diesel,automatico,picape,rs,105831.54,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
bmw,2013,1000,146914,4,flex,automatico,hatch,pe,81741.37,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
hyundai,2025,1400,23131,4,gasolina,manual,picape,sp,105344.63,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
bmw,2018,1600,100489,2,flex,manual,sedan,pr,102013.29,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
hyundai,2015,1600,151526,4,hibrido,manual,picape,pe,51483.83,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
honda,2022,1400,71422,4,flex,automatico,hatch,pr,104147.15,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
hyundai,2020,2000,72480,4,flex,automatico,picape,sp,88662.05,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
volkswagen,2012,1000,156698,4,flex,manual,hatch,sp,26651.38,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
hyundai,2010,1400,198899,4,flex,automatico,suv,pr,26380.8,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
ford,2013,1600,145834,4,hibrido,automatico,sedan,rj,48314.62,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
honda,2021,1600,90200,4,flex,automatico,sedan,pe,80786.04,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
toyota,2022,1600,50048,4,gasolina,manual,hatch,sp,98198.25,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
bmw,2018,1000,90520,4,flex,automatico,suv,rs,115018.68,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
chevrolet,2012,1000,170770,4,eletrico,manual,hatch,pe,25967.81,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
honda,2021,1600,39793,4,flex,manual,sedan,rs,87575.52,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
ford,2018,1600,81425,4,flex,automatico,hatch,pe,78420.61,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
hyundai,2016,1000,138006,4,flex,manual,picape,rj,57148.67,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
bmw,2021,1600,50146,4,gasolina,manual,hatch,ba,130727.91,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
volkswagen,2023,1400,20296,4,flex,automatico,hatch,mg,113455.73,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
toyota,2024,1600,32049,4,flex,manual,hatch,rj,109174.71,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
volkswagen,2025,2000,29785,4,flex,automatico,sedan,pr,121726.56,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
chevrolet,2013,1000,166784,4,gasolina,manual,hatch,mg,29479.54,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
honda,2012,1000,182940,4,flex,manual,sedan,pr,23169.39,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
bmw,2019,1600,72648,4,flex,manual,suv,rs,116550.67,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
honda,2024,1600,2672,4,flex,manual,suv,sp,119343.79,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
ford,2025,1600,34520,4,diesel,automatico,sedan,pe,125113.69,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
honda,2014,2000,139159,4,eletrico,automatico,hatch,pr,52029.23,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
toyota,2014,2000,140237,4,flex,automatico,suv,rs,60084.42,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
chevrolet,2012,3000,187922,4,flex,automatico,hatch,rj,58495.52,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
volkswagen,2021,1400,68343,4,flex,manual,suv,pr,89142.85,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
chevrolet,2018,1400,102838,2,flex,automatico,hatch,rs,72228.13,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
bmw,2013,1400,188475,2,flex,automatico,sedan,sp,89599.3,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
honda,2020,1000,62347,4,gasolina,automatico,sedan,pe,79262.53,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
bmw,2014,1600,157917,4,flex,manual,suv,pr,73096.51,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
volkswagen,2013,1000,156855,4,eletrico,automatico,hatch,ba,41139.73,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
bmw,2014,2000,148028,4,flex,automatico,sedan,rs,103379.82,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
ford,2016,1600,142927,4,gasolina,manual,hatch,pr,50579.98,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
chevrolet,2025,1600,19617,4,flex,automatico,suv,sp,120428.31,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
volkswagen,2018,1400,104074,4,flex,manual,picape,pe,72575.37,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
volkswagen,2016,1000,136087,4,flex,automatico,sedan,pr,56497.64,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
hyundai,2022,1000,42525,4,flex,automatico,sedan,pr,95948.23,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
volkswagen,2014,1400,131411,4,flex,automatico,picape,pe,55916.51,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
hyundai,2019,1000,68327,4,gasolina,automatico,sedan,ba,81613.54,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
toyota,2019,1600,54504,4,eletrico,manual,sedan,rs,86676.59,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
hyundai,2016,2000,150843,4,flex,automatico,sedan,mg,72830.89,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
chevrolet,2023,2000,19451,4,flex,automatico,suv,pe,119117.37,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
bmw,2024,1600,20681,2,flex,manual,hatch,pr,145556.51,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
hyundai,2019,1000,79847,4,flex,automatico,suv,mg,79593.5,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
volkswagen,2014,2000,148611,4,flex,automatico,sedan,rj,60154.0,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
chevrolet,2012,2000,180236,4,gasolina,manual,hatch,pr,36240.45,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
hyundai,2016,1000,132907,4,hibrido,manual,suv,mg,49060.91,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
hyundai,2022,1600,39253,4,eletrico,manual,sedan,rj,103295.19,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
volkswagen,2020,1000,69493,4,flex,automatico,hatch,ba,92156.63,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
ford,2020,2000,76238,4,diesel,automatico,suv,rs,88026.54,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
ford,2011,3000,176269,4,gasolina,automatico,suv,pr,52109.76,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
hyundai,2024,1000,48110,4,flex,automatico,suv,rs,102340.03,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
ford,2021,2000,67364,4,flex,automatico,picape,rj,99840.54,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
honda,2018,1600,107023,2,diesel,automatico,suv,rs,79159.13,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
volkswagen,2019,3000,93943,4,flex,manual,hatch,rs,95755.74,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
honda,2019,1400,101602,4,flex,automatico,sedan,pe,79499.07,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
chevrolet,2021,2000,62715,4,flex,automatico,suv,sp,92526.05,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
honda,2010,1000,172547,4,flex,automatico,sedan,rj,19292.72,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
chevrolet,2022,1400,53995,4,flex,automatico,suv,rs,105183.25,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
hyundai,2015,1000,122229,4,eletrico,manual,suv,mg,32463.52,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
chevrolet,2016,3000,112070,4,gasolina,automatico,sedan,rj,90126.64,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
chevrolet,2023,2000,44795,4,gasolina,manual,picape,sp,108386.9,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
bmw,2022,2000,66574,4,flex,automatico,sedan,pr,147594.78,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
honda,2017,2000,108319,4,gasolina,manual,sedan,ba,68259.3,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
bmw,2019,1000,88632,2,flex,automatico,picape,rs,101898.17,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
hyundai,2018,1400,121533,4,flex,manual,sedan,mg,66721.86,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
volkswagen,2011,1000,183611,4,flex,manual,hatch,sp,25331.62,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
honda,2020,1000,111025,4,flex,manual,sedan,rj,74969.86,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
volkswagen,2019,1000,92482,4,flex,manual,suv,ba,65314.24,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
volkswagen,2011,1400,153588,4,flex,manual,suv,ba,28695.61,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
chevrolet,2014,1000,155300,4,flex,automatico,suv,rs,42040.82,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
honda,2022,1000,53717,4,flex,automatico,suv,sp,91846.12,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
volkswagen,2014,1000,163346,4,hibrido,manual,hatch,sp,40275.04,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
ford,2015,1000,142097,4,flex,manual,suv,mg,37197.79,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
volkswagen,2012,3000,165923,4,gasolina,automatico,suv,pr,53642.47,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
ford,2017,1600,89635,2,flex,automatico,hatch,pr,69734.62,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
honda,2025,3000,8864,4,flex,automatico,hatch,pe,132719.16,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
hyundai,2022,1400,35242,4,hibrido,automatico,picape,pr,104245.77,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
bmw,2010,1000,183292,4,flex,manual,suv,pe,55313.72,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
honda,2015,1600,140828,4,flex,manual,suv,ba,49651.42,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
bmw,2013,1400,181048,4,gasolina,manual,suv,ba,60614.06,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
bmw,2010,1000,197920,4,flex,automatico,sedan,rj,59511.72,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
honda,2024,1000,6061,4,diesel,automatico,suv,ba,120519.36,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
volkswagen,2016,1000,126669,4,flex,automatico,sedan,ba,54768.44,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
toyota,2018,1000,113949,4,flex,manual,hatch,sp,58514.88,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
volkswagen,2022,1400,38853,4,flex,manual,suv,rj,97550.35,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
volkswagen,2013,1600,153989,4,flex,manual,sedan,sp,47711.02,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
hyundai,2013,1000,156220,4,diesel,automatico,suv,mg,37467.83,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
chevrolet,2015,1000,120226,4,gasolina,manual,sedan,pe,39803.85,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
chevrolet,2021,2000,69724,4,flex,automatico,sedan,pe,104198.49,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
volkswagen,2024,1000,22185,4,flex,manual,hatch,mg,105667.59,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
ford,2012,1400,174292,4,gasolina,automatico,hatch,pe,37686.86,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
hyundai,2022,2000,34687,4,flex,automatico,hatch,rj,108006.28,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
bmw,2021,1000,53438,4,flex,automatico,hatch,rj,131456.19,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
chevrolet,2015,1000,142835,4,flex,automatico,picape,ba,53714.93,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
volkswagen,2016,1400,114407,4,flex,automatico,hatch,pe,60796.77,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
hyundai,2020,1400,97904,4,gasolina,automatico,hatch,mg,85359.87,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
toyota,2019,1600,78005,4,hibrido,automatico,sedan,rs,79240.71,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
ford,2019,2000,87370,4,flex,automatico,suv,pr,92823.95,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
honda,2012,1000,181988,4,flex,automatico,hatch,ba,30390.63,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
volkswagen,2016,1600,98724,4,flex,automatico,suv,pr,67212.85,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
hyundai,2023,1400,9587,2,flex,automatico,suv,mg,111697.58,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
